No.	Sum	Result	
3459	9	A1 A4 A6 B2 B6 C1 C6 D1 D5 
3460	9	A1 A6 B1 B2 B6 C1 C6 D1 D5 
3461	9	A1 A6 B2 B6 C1 C6 D1 D3 D5 
3462	9	A4 A6 B2 B6 C1 C3 C6 D1 D5 
3463	9	A6 B1 B2 B6 C1 C3 C6 D1 D5 
3464	9	A6 B2 B6 C1 C3 C6 D1 D3 D5 
3465	9	A4 A6 B2 B6 C1 C6 D1 D2 D5 
3466	9	A6 B1 B2 B6 C1 C6 D1 D2 D5 
3467	9	A6 B2 B6 C1 C6 D1 D2 D3 D5 
3468	9	A1 A3 A4 A5 A6 B4 B6 D1 D5 
3469	9	A1 A3 A5 A6 B1 B4 B6 D1 D5 
3470	9	A1 A3 A5 A6 B3 B4 B6 D1 D5 
3471	9	A1 A3 A5 A6 B4 B5 B6 D1 D5 
3472	9	A1 A3 A5 A6 B4 B6 D1 D3 D5 
3473	9	A1 A3 A5 A6 B4 B6 D1 D4 D5 
3474	9	A1 A3 A4 A5 A6 B4 C2 D1 D5 
3475	9	A1 A3 A5 A6 B1 B4 C2 D1 D5 
3476	9	A1 A3 A5 A6 B3 B4 C2 D1 D5 
3477	9	A1 A3 A5 A6 B4 B5 C2 D1 D5 
3478	9	A1 A3 A5 A6 B4 C2 D1 D3 D5 
3479	9	A1 A3 A5 A6 B4 C2 D1 D4 D5 
3480	9	A2 A4 A5 B2 B3 C4 D3 D5 D6 
3481	9	A2 A4 B2 B3 C1 C4 D3 D5 D6 
3482	9	A3 A4 B1 B2 B6 C1 C5 D3 D6 
3483	9	A3 B1 B5 C1 C4 C5 D1 D3 D6 
3484	9	A3 A4 B3 B5 C4 C5 D1 D3 D6 
3485	9	A3 B1 B3 B5 C4 C5 D1 D3 D6 
3486	9	A3 A4 B5 C4 C5 C6 D1 D3 D6 
3487	9	A3 B1 B5 C4 C5 C6 D1 D3 D6 
3488	9	A1 A2 B2 B6 C1 C5 C6 D3 D5 
3489	9	A2 B1 B2 B6 C1 C5 C6 D3 D5 
3490	9	A2 B2 B6 C1 C3 C5 C6 D3 D5 
3491	9	A2 B2 B6 C1 C5 C6 D2 D3 D5 
3492	9	A2 B2 B6 C1 C5 C6 D3 D4 D5 
3493	9	A3 B4 B5 B6 C5 C6 D1 D3 D5 
3494	9	A3 B4 B6 C5 C6 D1 D3 D4 D5 
3495	9	A1 A3 B3 B4 B6 C1 C5 D1 D3 
3496	9	A3 B3 B4 B6 C1 C5 D1 D2 D3 
3497	9	A3 B3 B4 B6 C1 C5 D1 D3 D4 
3498	9	A1 A5 A6 B1 B4 C5 C6 D1 D5 
3499	9	A5 A6 B1 B4 C3 C5 C6 D1 D5 
3500	9	A5 A6 B1 B4 C5 C6 D1 D2 D5 
3501	9	A1 A6 B1 B4 C1 C5 C6 D1 D5 
3502	9	A6 B1 B4 C1 C3 C5 C6 D1 D5 
3503	9	A6 B1 B4 C1 C5 C6 D1 D2 D5 
3504	9	A2 A4 B2 B3 B6 C1 C5 C6 D1 
3505	9	A2 B2 B3 B5 B6 C1 C5 C6 D1 
3506	9	A1 A2 B1 B2 B6 C1 C6 D1 D6 
3507	9	A2 A4 B1 B2 B6 C1 C6 D1 D6 
3508	9	A2 B1 B2 B6 C1 C3 C6 D1 D6 
3509	9	A2 B1 B2 B6 C1 C6 D1 D2 D6 
3510	9	A1 A2 B2 B3 B6 C1 C5 C6 D3 
3511	9	A2 B2 B3 B6 C1 C3 C5 C6 D3 
3512	9	A2 B2 B3 B6 C1 C5 C6 D2 D3 
3513	9	A2 B2 B3 B6 C1 C5 C6 D3 D4 
3514	9	A2 A4 A5 B2 C1 C3 D1 D5 D6 
3515	9	A2 A4 A5 B2 C1 C6 D1 D5 D6 
3516	9	A2 A4 A5 B2 C1 D1 D2 D5 D6 
3517	9	A2 A5 B1 B2 C1 C3 D1 D5 D6 
3518	9	A2 A5 B1 B2 C1 C6 D1 D5 D6 
3519	9	A2 A5 B1 B2 C1 D1 D2 D5 D6 
3520	9	A1 A2 A5 B1 B2 B5 C1 D1 D6 
3521	9	A2 A5 B1 B2 B5 C1 C3 D1 D6 
3522	9	A2 A5 B1 B2 B5 C1 C6 D1 D6 
3523	9	A2 A5 B1 B2 B5 C1 D1 D2 D6 
3524	9	A1 A2 A3 A5 B2 C1 D1 D4 D5 
3525	9	A2 A3 A5 B2 C1 C3 D1 D4 D5 
3526	9	A2 A3 A5 B2 C1 D1 D2 D4 D5 
3527	9	A2 A3 A5 B2 C1 D1 D3 D4 D5 
3528	9	A2 A5 B2 B5 C1 C3 D1 D4 D5 
3529	9	A2 A5 B2 B5 C1 D1 D2 D4 D5 
3530	9	A2 A5 B2 B5 C1 D1 D3 D4 D5 
3531	9	A1 A2 A3 A6 B2 C1 D1 D4 D5 
3532	9	A2 A3 A6 B2 C1 C3 D1 D4 D5 
3533	9	A2 A3 A6 B2 C1 D1 D2 D4 D5 
3534	9	A2 A3 A6 B2 C1 D1 D3 D4 D5 
3535	9	A2 A6 B2 B5 C1 C3 D1 D4 D5 
3536	9	A2 A6 B2 B5 C1 D1 D2 D4 D5 
3537	9	A2 A6 B2 B5 C1 D1 D3 D4 D5 
3538	9	A1 A2 A3 A4 A5 B6 C4 D3 D6 
3539	9	A2 A3 A4 A5 B5 B6 C4 D3 D6 
3540	9	A2 A3 A4 A5 B6 C3 C4 D3 D6 
3541	9	A2 A3 A4 A5 B6 C4 D2 D3 D6 
3542	9	A2 A3 A4 A5 B6 C4 D3 D4 D6 
3543	9	A1 A2 A3 A5 B3 B6 C4 D3 D6 
3544	9	A2 A3 A5 B3 B5 B6 C4 D3 D6 
3545	9	A2 A3 A5 B3 B6 C3 C4 D3 D6 
3546	9	A2 A3 A5 B3 B6 C4 D2 D3 D6 
3547	9	A2 A3 A5 B3 B6 C4 D3 D4 D6 
3548	9	A1 A2 A3 A5 B6 C4 C6 D3 D6 
3549	9	A2 A3 A5 B6 C3 C4 C6 D3 D6 
3550	9	A2 A3 A5 B6 C4 C6 D2 D3 D6 
3551	9	A1 A2 A4 A5 B1 B6 C4 D3 D6 
3552	9	A2 A4 A5 B1 B5 B6 C4 D3 D6 
3553	9	A2 A4 A5 B1 B6 C3 C4 D3 D6 
3554	9	A2 A4 A5 B1 B6 C4 D2 D3 D6 
3555	9	A2 A4 A5 B1 B6 C4 D3 D4 D6 
3556	9	A2 A4 A5 B1 B6 C4 D3 D5 D6 
3557	9	A1 A2 A5 B1 B3 B6 C4 D3 D6 
3558	9	A2 A5 B1 B3 B5 B6 C4 D3 D6 
3559	9	A2 A5 B1 B3 B6 C3 C4 D3 D6 
3560	9	A2 A5 B1 B3 B6 C4 D2 D3 D6 
3561	9	A2 A5 B1 B3 B6 C4 D3 D4 D6 
3562	9	A2 A5 B1 B3 B6 C4 D3 D5 D6 
3563	9	A2 A3 A5 B2 B3 B4 B6 C1 D3 
3564	9	A1 A2 A5 A6 B1 B3 C4 D3 D6 
3565	9	A2 A5 A6 B1 B3 B5 C4 D3 D6 
3566	9	A2 A5 A6 B1 B3 C3 C4 D3 D6 
3567	9	A2 A5 A6 B1 B3 C4 D2 D3 D6 
3568	9	A2 A5 A6 B1 B3 C4 D3 D4 D6 
3569	9	A2 A5 A6 B1 B3 C4 D3 D5 D6 
3570	9	A2 A6 B1 B3 C1 C3 C4 D3 D6 
3571	9	A2 A6 B1 B3 C1 C4 D2 D3 D6 
3572	9	A2 A6 B1 B3 C1 C4 D3 D4 D6 
3573	9	A2 A6 B1 B3 C1 C4 D3 D5 D6 
3574	9	A1 A2 A6 B1 B3 C4 C6 D3 D6 
3575	9	A2 A6 B1 B3 C3 C4 C6 D3 D6 
3576	9	A2 A6 B1 B3 C4 C6 D2 D3 D6 
3577	9	A2 A6 B1 B3 C4 C6 D3 D4 D6 
3578	9	A2 A6 B1 B3 C4 C6 D3 D5 D6 
3579	9	A1 A2 A5 B2 B3 B6 C1 C4 D3 
3580	9	A2 A5 B2 B3 B4 B6 C1 C4 D3 
3581	9	A2 A5 B2 B3 B6 C1 C3 C4 D3 
3582	9	A2 A5 B2 B3 B6 C1 C4 D1 D3 
3583	9	A2 A5 B2 B3 B6 C1 C4 D2 D3 
3584	9	A2 A5 B2 B3 B6 C1 C4 D3 D4 
3585	9	A1 A2 A5 B2 B3 B6 C1 C6 D3 
3586	9	A2 A5 B2 B3 B4 B6 C1 C6 D3 
3587	9	A2 A5 B2 B3 B6 C1 C3 C6 D3 
3588	9	A2 A5 B2 B3 B6 C1 C6 D2 D3 
3589	9	A2 A5 B2 B3 B6 C1 C6 D3 D4 
3590	9	A2 A5 A6 B1 B2 B3 B4 C6 D5 
3591	9	A2 A5 A6 B2 B3 B4 C6 D3 D5 
3592	9	A2 A5 B1 B2 B3 B4 B6 C6 D5 
3593	9	A2 A5 B1 B2 B4 B6 C6 D4 D5 
3594	9	A2 A5 B2 B3 B4 B6 C6 D3 D5 
3595	9	A2 A5 B2 B4 B5 B6 C6 D3 D5 
3596	9	A2 A5 B2 B4 B6 C6 D3 D4 D5 
3597	9	A1 A2 A5 B2 B4 B6 C1 C6 D3 
3598	9	A2 A5 B2 B4 B6 C1 C3 C6 D3 
3599	9	A2 A5 B2 B4 B6 C1 C6 D2 D3 
3600	9	A2 A5 B2 B4 B6 C1 C6 D3 D4 
3601	9	A1 A2 A5 B2 B6 C1 C6 D3 D5 
3602	9	A2 A5 B2 B6 C1 C3 C6 D3 D5 
3603	9	A2 A5 B2 B6 C1 C6 D2 D3 D5 
3604	9	A2 A5 B2 B6 C1 C6 D3 D4 D5 
3605	9	A2 A5 A6 B2 B4 B6 C6 D1 D6 
3606	9	A3 A4 B1 B2 B4 C1 C4 D3 D6 
3607	9	A3 A4 B1 B2 B4 C4 C5 D3 D6 
3608	9	A3 B1 B2 B4 C1 C2 C4 D3 D6 
3609	9	A3 B1 B2 B4 C2 C3 C4 D3 D6 
3610	9	A3 A5 B2 B4 B6 C6 D3 D5 D6 
3611	9	A1 A3 A5 B2 B4 C2 C4 D3 D6 
3612	9	A3 A5 B2 B4 C1 C2 C4 D3 D6 
3613	9	A3 A5 B2 B4 C2 C3 C4 D3 D6 
3614	9	A3 A5 B2 B4 C2 C4 D2 D3 D6 
3615	9	A3 A5 B2 B4 C2 C4 D3 D5 D6 
3616	9	A1 A3 A5 A6 B4 C2 C4 D3 D6 
3617	9	A3 A5 A6 B4 C2 C3 C4 D3 D6 
3618	9	A3 A5 A6 B4 C2 C4 D2 D3 D6 
3619	9	A3 B1 B4 B6 C3 C4 C6 D3 D6 
3620	9	A3 B1 B4 B6 C4 C6 D2 D3 D6 
3621	9	A1 A3 A5 A6 B2 B4 B6 D3 D6 
3622	9	A3 A5 A6 B2 B4 B6 C3 D3 D6 
3623	9	A3 A5 A6 B2 B4 B6 D2 D3 D6 
3624	9	A3 A5 A6 B2 B4 B6 D3 D5 D6 
3625	9	A1 A3 B2 B5 C1 C2 C4 D3 D6 
3626	9	A1 A3 B2 B5 C1 C4 C5 D3 D6 
3627	9	A1 A3 B2 B5 C1 C4 D2 D3 D6 
3628	9	A1 A2 A3 A6 B5 C1 C4 D3 D6 
3629	9	A1 A3 A4 A6 B5 C1 C4 D3 D6 
3630	9	A1 A3 A6 B5 C1 C2 C4 D3 D6 
3631	9	A1 A3 A6 B5 C1 C4 C5 D3 D6 
3632	9	A1 A3 A6 B5 C1 C4 D2 D3 D6 
3633	9	A1 A3 A6 B5 C1 C4 D3 D5 D6 
3634	9	A1 A3 B1 B2 B4 B5 C1 C5 D1 
3635	9	A3 B1 B2 B4 B5 C1 C3 C5 D1 
3636	9	A3 B1 B2 B4 B5 C1 C5 D1 D2 
3637	9	A1 A3 A5 B1 B2 B4 B5 C1 D1 
3638	9	A3 A5 B1 B2 B4 B5 C1 C3 D1 
3639	9	A3 A5 B1 B2 B4 B5 C1 D1 D2 
3640	9	A1 A3 A5 B1 B2 B4 C1 D1 D4 
3641	9	A3 A5 B1 B2 B4 C1 C3 D1 D4 
3642	9	A3 A5 B1 B2 B4 C1 D1 D2 D4 
3643	9	A1 A3 B1 B4 B5 C1 C5 D1 D3 
3644	9	A3 B1 B4 B5 C1 C3 C5 D1 D3 
3645	9	A3 B1 B4 B5 C1 C5 D1 D2 D3 
3646	9	A3 A6 B1 B5 C1 C5 D1 D3 D6 
3647	9	A6 B1 B2 B5 C1 C5 D1 D3 D6 
3648	9	A1 A2 A3 A6 B4 C1 C5 C6 D1 
3649	9	A1 A2 A4 A6 B4 C1 C5 C6 D1 
3650	9	A1 A2 A5 A6 B4 C1 C5 C6 D1 
3651	9	A1 A2 A6 B1 B4 C1 C5 C6 D1 
3652	9	A1 A2 A6 B4 C1 C5 C6 D1 D3 
3653	9	A2 A3 A6 B4 B6 C1 C5 C6 D1 
3654	9	A2 A4 A6 B4 B6 C1 C5 C6 D1 
3655	9	A2 A5 A6 B4 B6 C1 C5 C6 D1 
3656	9	A2 A6 B1 B4 B6 C1 C5 C6 D1 
3657	9	A2 A3 A6 B4 C1 C3 C5 C6 D1 
3658	9	A2 A4 A6 B4 C1 C3 C5 C6 D1 
3659	9	A2 A5 A6 B4 C1 C3 C5 C6 D1 
3660	9	A2 A6 B1 B4 C1 C3 C5 C6 D1 
3661	9	A2 A6 B4 C1 C3 C5 C6 D1 D3 
3662	9	A2 A3 A6 B4 C1 C5 C6 D1 D2 
3663	9	A2 A4 A6 B4 C1 C5 C6 D1 D2 
3664	9	A2 A5 A6 B4 C1 C5 C6 D1 D2 
3665	9	A2 A6 B1 B4 C1 C5 C6 D1 D2 
3666	9	A2 A6 B4 C1 C5 C6 D1 D2 D3 
3667	9	A1 A2 A3 A6 B3 C1 C5 C6 D1 
3668	9	A1 A2 A4 A6 B3 C1 C5 C6 D1 
3669	9	A1 A2 A5 A6 B3 C1 C5 C6 D1 
3670	9	A1 A2 A6 B1 B3 C1 C5 C6 D1 
3671	9	A1 A2 A6 B3 C1 C5 C6 D1 D3 
3672	9	A2 A4 A6 B3 B6 C1 C5 C6 D1 
3673	9	A2 A3 A6 B3 C1 C3 C5 C6 D1 
3674	9	A2 A4 A6 B3 C1 C3 C5 C6 D1 
3675	9	A2 A5 A6 B3 C1 C3 C5 C6 D1 
3676	9	A2 A6 B1 B3 C1 C3 C5 C6 D1 
3677	9	A2 A6 B3 C1 C3 C5 C6 D1 D3 
3678	9	A2 A6 B3 C1 C3 C5 C6 D1 D5 
3679	9	A2 A3 A6 B3 C1 C5 C6 D1 D2 
3680	9	A2 A4 A6 B3 C1 C5 C6 D1 D2 
3681	9	A2 A5 A6 B3 C1 C5 C6 D1 D2 
3682	9	A2 A6 B1 B3 C1 C5 C6 D1 D2 
3683	9	A2 A6 B3 C1 C5 C6 D1 D2 D3 
3684	9	A2 A4 A6 B3 B6 C1 C4 C5 D1 
3685	9	A2 A5 A6 B3 B6 C1 C4 C5 D1 
3686	9	A2 A6 B1 B3 B6 C1 C4 C5 D1 
3687	9	A2 A6 B3 B6 C1 C4 C5 D1 D3 
3688	9	A2 A4 B3 B6 C1 C2 C4 C5 D1 
3689	9	A2 A5 B3 B6 C1 C2 C4 C5 D1 
3690	9	A2 B1 B3 B6 C1 C2 C4 C5 D1 
3691	9	A2 B3 B6 C1 C2 C4 C5 D1 D3 
3692	9	A2 A3 B3 B6 C1 C3 C4 C5 D1 
3693	9	A2 A5 B3 B6 C1 C3 C4 C5 D1 
3694	9	A2 A3 B3 C1 C3 C4 C5 C6 D1 
3695	9	A2 A5 B3 C1 C3 C4 C5 C6 D1 
3696	9	A2 A3 A6 B4 B5 B6 C1 C4 D1 
3697	9	A2 A6 B4 B5 B6 C1 C4 D1 D3 
3698	9	A2 A3 A6 B4 B5 C1 C2 C4 D1 
3699	9	A2 A6 B4 B5 C1 C2 C4 D1 D3 
3700	9	A1 A2 A3 A6 B4 B5 B6 C1 D1 
3701	9	A1 A2 A4 A6 B4 B5 B6 C1 D1 
3702	9	A1 A2 A5 A6 B4 B5 B6 C1 D1 
3703	9	A1 A2 A6 B1 B4 B5 B6 C1 D1 
3704	9	A1 A2 A6 B4 B5 B6 C1 D1 D3 
3705	9	A1 A2 A6 B4 B5 B6 C1 D1 D4 
3706	9	A1 A2 A3 A6 B4 B5 C1 C2 D1 
3707	9	A1 A2 A4 A6 B4 B5 C1 C2 D1 
3708	9	A1 A2 A5 A6 B4 B5 C1 C2 D1 
3709	9	A1 A2 A6 B1 B4 B5 C1 C2 D1 
3710	9	A1 A2 A6 B4 B5 C1 C2 D1 D3 
3711	9	A1 A2 A6 B4 B5 C1 C2 D1 D4 
3712	9	A1 A3 A6 B1 B4 B5 C6 D5 D6 
3713	9	A1 A3 A6 B4 B5 B6 C6 D5 D6 
3714	9	A1 A3 A6 B4 B5 C2 C6 D5 D6 
3715	9	A2 A5 A6 B1 B2 B3 C4 D4 D5 
3716	9	A2 A5 A6 B2 B3 B4 C4 D4 D5 
3717	9	A2 A5 A6 B2 B3 C4 C5 D4 D5 
3718	9	A2 A5 A6 B2 B3 C4 D3 D4 D5 
3719	9	A2 A4 A5 B2 B3 C3 C4 C5 D5 
3720	9	A2 A5 B2 B3 C3 C4 C5 D4 D5 
3721	9	A1 A3 A6 B1 B2 B4 C2 D3 D6 
3722	9	A3 A6 B1 B2 B4 C2 C3 D3 D6 
3723	9	A3 A6 B1 B2 B4 C2 D2 D3 D6 
3724	9	A4 A5 B2 B4 C1 C3 D1 D3 D6 
3725	9	A4 A5 B2 B4 C1 D1 D2 D3 D6 
3726	9	A1 A3 A4 B2 B4 C1 C5 C6 D1 
3727	9	A1 A3 A6 B2 B4 C1 C5 C6 D1 
3728	9	A3 A4 B2 B4 C1 C3 C5 C6 D1 
3729	9	A3 A6 B2 B4 C1 C3 C5 C6 D1 
3730	9	A3 A4 B2 B4 C1 C5 C6 D1 D2 
3731	9	A3 A6 B2 B4 C1 C5 C6 D1 D2 
3732	9	A1 A3 A4 B2 B4 C1 C5 D1 D3 
3733	9	A3 A4 B2 B4 C1 C3 C5 D1 D3 
3734	9	A3 A4 B2 B4 C1 C5 D1 D2 D3 
3735	9	A1 A3 A4 A5 B2 B4 C1 C6 D1 
3736	9	A1 A3 A5 B2 B4 C1 C4 C6 D1 
3737	9	A3 A4 A5 B2 B4 C1 C3 C6 D1 
3738	9	A3 A5 B2 B4 C1 C3 C4 C6 D1 
3739	9	A3 A4 A5 B2 B4 C1 C6 D1 D2 
3740	9	A3 A5 B2 B4 C1 C4 C6 D1 D2 
3741	9	A1 A2 A3 A5 B2 B4 C1 D1 D3 
3742	9	A1 A3 A4 A5 B2 B4 C1 D1 D3 
3743	9	A1 A3 A5 A6 B2 B4 C1 D1 D3 
3744	9	A1 A3 A5 B2 B4 B6 C1 D1 D3 
3745	9	A1 A3 A5 B2 B4 C1 C4 D1 D3 
3746	9	A2 A3 A5 B2 B4 C1 C3 D1 D3 
3747	9	A3 A4 A5 B2 B4 C1 C3 D1 D3 
3748	9	A3 A5 A6 B2 B4 C1 C3 D1 D3 
3749	9	A3 A5 B2 B4 B6 C1 C3 D1 D3 
3750	9	A3 A5 B2 B4 C1 C3 C4 D1 D3 
3751	9	A2 A3 A5 B2 B4 C1 D1 D2 D3 
3752	9	A3 A4 A5 B2 B4 C1 D1 D2 D3 
3753	9	A3 A5 A6 B2 B4 C1 D1 D2 D3 
3754	9	A3 A5 B2 B4 B6 C1 D1 D2 D3 
3755	9	A3 A5 B2 B4 C1 C4 D1 D2 D3 
3756	9	A1 A3 A4 A5 B2 B4 C2 C6 D6 
3757	9	A1 A3 A5 B2 B4 C2 C4 C6 D6 
3758	9	A1 A3 A5 B2 B4 C2 C6 D5 D6 
3759	9	A3 A4 A5 B2 B4 C2 C3 C6 D6 
3760	9	A3 A5 B2 B4 C2 C3 C4 C6 D6 
3761	9	A3 A5 B2 B4 C2 C3 C6 D5 D6 
3762	9	A3 A4 A5 B2 B4 C2 C6 D2 D6 
3763	9	A3 A5 B2 B4 C2 C4 C6 D2 D6 
3764	9	A3 A5 B2 B4 C2 C6 D2 D5 D6 
3765	9	A1 A3 A6 B2 B5 C1 C2 D3 D6 
3766	9	A1 A3 B1 B2 B5 C1 C2 D3 D6 
3767	9	A3 A4 A5 B2 B4 C1 C2 D4 D6 
3768	9	A3 A5 B2 B4 C1 C2 D4 D5 D6 
3769	9	A3 A4 B2 B4 C1 C2 C5 D4 D6 
3770	9	A3 B2 B4 C1 C2 C5 D4 D5 D6 
3771	9	A3 A4 B2 B4 C1 C2 D3 D4 D6 
3772	9	A3 A4 B2 B4 C2 C6 D3 D4 D6 
3773	9	A3 B2 B4 C2 C6 D3 D4 D5 D6 
3774	9	A1 A2 A3 A4 B4 C1 C5 D1 D3 
3775	9	A2 A3 A4 B4 C1 C3 C5 D1 D3 
3776	9	A2 A3 A4 B4 C1 C5 D1 D2 D3 
3777	9	A2 A3 A4 B4 C1 C5 D1 D3 D4 
3778	9	A2 A3 B1 B4 C1 C5 D1 D3 D4 
3779	9	A1 A3 A4 B3 B4 C1 C5 D1 D3 
3780	9	A3 A4 B3 B4 C1 C3 C5 D1 D3 
3781	9	A3 A4 B3 B4 C1 C5 D1 D2 D3 
3782	9	A3 A4 B3 B4 C1 C5 D1 D3 D4 
3783	9	A1 A2 A4 B4 C1 C5 C6 D1 D3 
3784	9	A2 A4 B4 C1 C3 C5 C6 D1 D3 
3785	9	A2 A4 B4 C1 C5 C6 D1 D2 D3 
3786	9	A2 A4 B4 C1 C5 C6 D1 D3 D4 
3787	9	A2 B1 B4 C1 C5 C6 D1 D3 D4 
3788	9	A2 A3 A4 B3 C1 C3 C5 D1 D3 
3789	9	A2 A3 B3 B6 C1 C3 C5 D1 D3 
3790	9	A2 A3 B3 C1 C3 C5 D1 D3 D5 
3791	9	A2 A4 B3 B5 C1 C3 C5 D1 D3 
3792	9	A2 A6 B3 B5 C1 C3 C5 D1 D3 
3793	9	A2 B1 B3 B5 C1 C3 C5 D1 D3 
3794	9	A2 B3 B5 B6 C1 C3 C5 D1 D3 
3795	9	A2 B3 B5 C1 C3 C5 D1 D3 D5 
3796	9	A2 A4 B3 C1 C3 C5 C6 D1 D3 
3797	9	A2 B3 B6 C1 C3 C5 C6 D1 D3 
3798	9	A2 B3 C1 C3 C5 C6 D1 D3 D5 
3799	9	A2 A3 A4 A6 B4 C1 C5 D1 D4 
3800	9	A2 A3 A5 A6 B4 C1 C5 D1 D4 
3801	9	A3 A4 A6 B3 B4 C1 C5 D1 D4 
3802	9	A3 A5 A6 B3 B4 C1 C5 D1 D4 
3803	9	A3 A6 B3 B4 C1 C5 C6 D1 D4 
3804	9	A2 A3 A4 A6 B3 C1 C5 D1 D4 
3805	9	A2 A3 A5 A6 B3 C1 C5 D1 D4 
3806	9	A2 A3 A6 B3 C1 C5 D1 D4 D5 
3807	9	A2 A3 A4 B2 B3 C1 C5 D1 D4 
3808	9	A2 A3 A5 B2 B3 C1 C5 D1 D4 
3809	9	A3 A6 B2 B3 B4 B6 D3 D5 D6 
3810	9	A3 A5 A6 B2 B4 C2 D3 D5 D6 
3811	9	A3 A6 B2 B3 B4 C2 D3 D5 D6 
3812	9	A3 B2 B3 B4 C2 C4 D3 D5 D6 
3813	9	A3 B2 B3 B4 B6 C6 D3 D5 D6 
3814	9	A3 A5 B2 B4 C2 C6 D3 D5 D6 
3815	9	A3 B2 B3 B4 C2 C6 D3 D5 D6 
3816	9	A3 B2 B4 C2 C5 C6 D3 D5 D6 
3817	9	A1 A3 B3 B4 B6 C6 D3 D5 D6 
3818	9	A1 A3 B4 B5 B6 C6 D3 D5 D6 
3819	9	A1 A3 B4 B6 C6 D3 D4 D5 D6 
3820	9	A2 A4 B2 B5 C1 C5 C6 D1 D5 
3821	9	A2 B1 B2 B5 C1 C5 C6 D1 D5 
3822	9	A2 A4 B2 B3 B5 C1 C5 C6 D1 
3823	9	A2 B1 B2 B3 B5 C1 C5 C6 D1 
3824	9	A1 A2 A6 B2 B5 C4 C5 C6 D5 
3825	9	A2 A6 B2 B5 C4 C5 C6 D2 D5 
3826	9	A1 A2 A6 B2 B5 C4 C5 D3 D5 
3827	9	A2 A6 B2 B5 C4 C5 D2 D3 D5 
3828	9	A1 A2 A3 A6 B3 C4 C5 D3 D6 
3829	9	A2 A3 A4 A6 B3 C4 C5 D3 D6 
3830	9	A2 A3 A6 B3 C3 C4 C5 D3 D6 
3831	9	A2 A3 A6 B3 C4 C5 D2 D3 D6 
3832	9	A3 B1 B2 B5 C1 C5 D3 D5 D6 
3833	9	A3 B2 B5 C1 C3 C5 D3 D5 D6 
3834	9	A3 B2 B5 C1 C5 D2 D3 D5 D6 
3835	9	A3 B2 B5 C1 C5 D3 D4 D5 D6 
3836	9	A1 A2 A3 A6 B5 C1 C5 D3 D6 
3837	9	A2 A3 A4 A6 B5 C1 C5 D3 D6 
3838	9	A2 A3 A6 B5 C1 C3 C5 D3 D6 
3839	9	A2 A3 A6 B5 C1 C5 D2 D3 D6 
3840	9	A2 A3 A6 B5 C1 C5 D3 D4 D6 
3841	9	A1 A3 A6 B5 C1 C2 C5 D3 D6 
3842	9	A3 A4 A6 B5 C1 C2 C5 D3 D6 
3843	9	A3 A6 B1 B5 C1 C2 C5 D3 D6 
3844	9	A3 A6 B5 C1 C2 C3 C5 D3 D6 
3845	9	A3 A6 B5 C1 C2 C5 D2 D3 D6 
3846	9	A3 A6 B5 C1 C2 C5 D3 D4 D6 
3847	9	A3 A4 B2 B5 C4 C5 D3 D5 D6 
3848	9	A3 B2 B5 C3 C4 C5 D3 D5 D6 
3849	9	A3 B2 B5 C4 C5 D2 D3 D5 D6 
3850	9	A3 B2 B5 C4 C5 D3 D4 D5 D6 
3851	9	A1 A3 A6 B5 C4 C5 D3 D5 D6 
3852	9	A3 A4 A6 B5 C4 C5 D3 D5 D6 
3853	9	A3 A6 B5 C3 C4 C5 D3 D5 D6 
3854	9	A3 A6 B5 C4 C5 D2 D3 D5 D6 
3855	9	A3 A6 B5 C4 C5 D3 D4 D5 D6 
3856	9	A1 A2 A3 A6 B5 C4 C5 C6 D6 
3857	9	A2 A3 A4 A6 B5 C4 C5 C6 D6 
3858	9	A2 A3 A6 B5 C3 C4 C5 C6 D6 
3859	9	A2 A3 A6 B5 C4 C5 C6 D2 D6 
3860	9	A2 A4 B2 B5 C1 C5 D1 D3 D5 
3861	9	A2 B1 B2 B5 C1 C5 D1 D3 D5 
3862	9	A1 A2 A6 B3 B5 C1 C5 D1 D3 
3863	9	A2 A6 B3 B5 B6 C1 C5 D1 D3 
3864	9	A2 A6 B3 B5 C1 C5 D1 D2 D3 
3865	9	A1 A2 B2 B3 B5 C1 C5 D1 D3 
3866	9	A2 A4 B2 B3 B5 C1 C5 D1 D3 
3867	9	A2 B1 B2 B3 B5 C1 C5 D1 D3 
3868	9	A2 B2 B3 B5 C1 C5 D1 D2 D3 
3869	9	A2 B3 B5 B6 C1 C2 C5 D1 D3 
3870	9	A1 A2 A3 A5 A6 B3 C4 D3 D6 
3871	9	A2 A3 A5 A6 B3 C3 C4 D3 D6 
3872	9	A2 A3 A5 A6 B3 C4 D2 D3 D6 
3873	9	A2 A3 A5 A6 B3 C4 D3 D4 D6 
3874	9	A2 A3 A4 A6 B5 C1 C4 D3 D6 
3875	9	A2 A3 A6 B5 C1 C3 C4 D3 D6 
3876	9	A2 A3 A6 B5 C1 C4 D2 D3 D6 
3877	9	A2 A3 A6 B5 C1 C4 D3 D4 D6 
3878	9	A1 A2 A3 A6 B5 C4 C6 D3 D6 
3879	9	A2 A3 A6 B5 C3 C4 C6 D3 D6 
3880	9	A2 A3 A6 B5 C4 C6 D2 D3 D6 
3881	9	A1 A2 A6 B2 B5 C1 C5 D3 D5 
